time,i1alpha,u1alpha,motorTorque,motorMechanicalAngularVelocity,|psi2|
0.287699,194.983,215.206,-162.034,-80.6863,0.27742
0.287799,196.281,207.44,-162.054,-80.7269,0.277499
0.287899,197.384,199.47,-162.076,-80.7674,0.27758
0.287999,198.292,191.302,-162.098,-80.8079,0.277664
0.288099,199.004,182.946,-162.121,-80.8484,0.27775
0.288199,199.519,174.41,-162.145,-80.889,0.277838
0.288299,199.836,165.701,-162.171,-80.9295,0.277929
0.288399,199.956,156.829,-162.197,-80.9701,0.278021
0.288499,199.878,147.802,-162.224,-81.0106,0.278116
0.288599,199.603,138.63,-162.252,-81.0512,0.278212
0.288699,199.13,129.32,-162.281,-81.0918,0.278311
0.288799,198.46,119.883,-162.311,-81.1323,0.278412
0.288898,197.594,110.328,-162.342,-81.1729,0.278515
0.288998,196.533,100.664,-162.374,-81.2135,0.27862
0.289098,195.278,90.9005,-162.407,-81.2541,0.278728
0.289198,193.83,81.0474,-162.44,-81.2947,0.278837
0.289298,192.19,71.1143,-162.475,-81.3354,0.278948
0.289398,190.361,61.1111,-162.511,-81.376,0.279062
0.289498,188.344,51.0476,-162.548,-81.4166,0.279177
0.289598,186.141,40.9337,-162.585,-81.4573,0.279295
0.289698,183.754,30.7794,-162.624,-81.4979,0.279414
0.289798,181.186,20.5947,-162.664,-81.5386,0.279535
0.289898,178.44,10.3897,-162.704,-81.5793,0.279659
0.289998,175.517,0.174509,-162.746,-81.6199,0.279784
0.290098,172.422,-10.0409,-162.788,-81.6606,0.279911
0.290198,169.157,-20.2464,-162.832,-81.7014,0.28004
0.290298,165.725,-30.4319,-162.876,-81.7421,0.280171
0.290398,162.13,-40.5874,-162.922,-81.7828,0.280304
0.290498,158.375,-50.7028,-162.968,-81.8235,0.280439
0.290598,154.464,-60.7683,-163.015,-81.8643,0.280575
0.290698,150.402,-70.7737,-163.063,-81.9051,0.280714
0.290798,146.192,-80.7094,-163.112,-81.9458,0.280854
0.290898,141.838,-90.5654,-163.162,-81.9866,0.280995
0.290998,137.345,-100.332,-163.213,-82.0274,0.281139
0.291098,132.717,-110,-163.264,-82.0683,0.281284
0.291198,127.958,-119.559,-163.317,-82.1091,0.281431
0.291298,123.075,-129,-163.37,-82.1499,0.28158
0.291398,118.071,-138.314,-163.425,-82.1908,0.28173
0.291498,112.951,-147.491,-163.48,-82.2317,0.281882
0.291598,107.721,-156.523,-163.536,-82.2725,0.282035
0.291698,102.385,-165.401,-163.593,-82.3134,0.28219
0.291798,96.9497,-174.115,-163.651,-82.3544,0.282347
0.291898,91.4197,-182.658,-163.709,-82.3953,0.282505
0.291998,85.8007,-191.02,-163.768,-82.4362,0.282664
0.292098,80.0983,-199.194,-163.829,-82.4772,0.282825
0.292198,74.3181,-207.171,-163.89,-82.5181,0.282988
0.292298,68.466,-214.944,-163.951,-82.5591,0.283152
0.292398,62.5477,-222.505,-164.014,-82.6001,0.283317
0.292498,56.5691,-229.846,-164.077,-82.6411,0.283484
0.292598,50.5362,-236.961,-164.141,-82.6822,0.283652
0.292698,44.455,-243.842,-164.206,-82.7232,0.283821
0.292798,38.3315,-250.482,-164.272,-82.7643,0.283992
0.292898,32.1718,-256.875,-164.338,-82.8054,0.284163
0.292998,25.9821,-263.014,-164.405,-82.8465,0.284337
0.293098,19.7684,-268.895,-164.473,-82.8876,0.284511
0.293198,13.537,-274.509,-164.541,-82.9287,0.284686
0.293298,7.29412,-279.853,-164.61,-82.9699,0.284863
0.293398,1.04587,-284.921,-164.68,-83.0111,0.285041
0.293498,-5.20149,-289.708,-164.751,-83.0523,0.285219
0.293598,-11.4418,-294.209,-164.822,-83.0935,0.285399
0.293698,-17.6688,-298.42,-164.894,-83.1347,0.28558
0.293798,-23.8763,-302.336,-164.966,-83.1759,0.285762
0.293898,-30.0583,-305.954,-165.039,-83.2172,0.285945
0.293998,-36.2084,-309.27,-165.113,-83.2585,0.286129
0.294098,-42.3207,-312.281,-165.187,-83.2998,0.286314
0.294198,-48.3891,-314.984,-165.262,-83.3411,0.286499
0.294298,-54.4075,-317.376,-165.338,-83.3824,0.286686
0.294398,-60.37,-319.455,-165.414,-83.4238,0.286873
0.294498,-66.2706,-321.219,-165.49,-83.4651,0.287062
0.294598,-72.1036,-322.665,-165.568,-83.5065,0.287251
0.294698,-77.8631,-323.794,-165.645,-83.5479,0.28744
0.294798,-83.5435,-324.603,-165.724,-83.5894,0.287631
0.294898,-89.139,-325.092,-165.803,-83.6308,0.287822
0.294998,-94.6442,-325.26,-165.882,-83.6723,0.288014
0.295098,-100.054,-325.107,-165.962,-83.7138,0.288207
0.295198,-105.362,-324.633,-166.042,-83.7553,0.2884
0.295298,-110.564,-323.84,-166.123,-83.7968,0.288594
0.295398,-115.654,-322.726,-166.204,-83.8384,0.288788
0.295498,-120.628,-321.294,-166.286,-83.8799,0.288983
0.295598,-125.48,-319.546,-166.368,-83.9215,0.289178
0.295698,-130.206,-317.481,-166.451,-83.9632,0.289374
0.295798,-134.8,-315.104,-166.534,-84.0048,0.28957
0.295898,-139.26,-312.416,-166.617,-84.0464,0.289767
0.295998,-143.579,-309.42,-166.701,-84.0881,0.289964
0.296098,-147.754,-306.118,-166.785,-84.1298,0.290162
0.296198,-151.781,-302.514,-166.87,-84.1715,0.29036
0.296298,-155.656,-298.612,-166.955,-84.2133,0.290558
0.296398,-159.375,-294.415,-167.041,-84.255,0.290757
0.296497,-162.933,-289.928,-167.126,-84.2968,0.290956
0.296597,-166.329,-285.154,-167.213,-84.3386,0.291155
0.296697,-169.558,-280.1,-167.299,-84.3804,0.291355
0.296797,-172.617,-274.769,-167.386,-84.4223,0.291554
0.296897,-175.503,-269.167,-167.473,-84.4641,0.291754
0.296997,-178.214,-263.299,-167.561,-84.506,0.291954
0.297097,-180.746,-257.172,-167.648,-84.548,0.292154
0.297197,-183.098,-250.79,-167.736,-84.5899,0.292354
0.297297,-185.267,-244.162,-167.825,-84.6318,0.292555
0.297397,-187.25,-237.292,-167.913,-84.6738,0.292755
0.297497,-189.046,-230.189,-168.002,-84.7158,0.292956
0.297597,-190.654,-222.858,-168.091,-84.7578,0.293156
0.297697,-192.071,-215.307,-168.181,-84.7999,0.293357
0.297797,-193.296,-207.544,-168.27,-84.842,0.293557
0.297897,-194.328,-199.576,-168.36,-84.884,0.293758
0.297997,-195.167,-191.412,-168.45,-84.9262,0.293958
0.298097,-195.81,-183.058,-168.54,-84.9683,0.294159
0.298197,-196.259,-174.524,-168.631,-85.0105,0.294359
0.298297,-196.511,-165.818,-168.721,-85.0526,0.294559
0.298397,-196.568,-156.948,-168.812,-85.0948,0.29476
0.298497,-196.429,-147.923,-168.903,-85.1371,0.294959
0.298597,-196.094,-138.752,-168.994,-85.1793,0.295159
0.298697,-195.563,-129.444,-169.085,-85.2216,0.295359
0.298797,-194.838,-120.009,-169.177,-85.2639,0.295558
0.298897,-193.918,-110.455,-169.268,-85.3062,0.295758
0.298997,-192.806,-100.793,-169.36,-85.3486,0.295957
0.299097,-191.501,-91.0303,-169.451,-85.3909,0.296156
0.299197,-190.006,-81.1783,-169.543,-85.4333,0.296354
0.299297,-188.322,-71.2462,-169.635,-85.4757,0.296553
0.299397,-186.451,-61.2439,-169.727,-85.5182,0.296751
0.299497,-184.394,-51.1811,-169.819,-85.5606,0.296948
0.299597,-182.153,-41.0678,-169.911,-85.6031,0.297146
0.299697,-179.732,-30.9139,-170.003,-85.6456,0.297343
0.299797,-177.132,-20.7296,-170.095,-85.6881,0.29754
0.299897,-174.356,-10.5248,-170.187,-85.7307,0.297736
0.299997,-171.406,-0.30969,-170.279,-85.7733,0.297932
0.300097,-168.287,9.90577,-170.371,-85.8158,0.298128
0.300197,-165,20.1115,-170.463,-85.8585,0.298323
0.300297,-161.55,30.2973,-170.555,-85.9011,0.298518
0.300397,-157.939,40.4533,-170.647,-85.9438,0.298713
0.300497,-154.171,50.5693,-170.739,-85.9865,0.298907
0.300597,-150.251,60.6354,-170.831,-86.0292,0.299101
0.300697,-146.182,70.6418,-170.923,-86.0719,0.299294
0.300797,-141.967,80.5784,-171.015,-86.1147,0.299487
0.300897,-137.612,90.4355,-171.107,-86.1574,0.299679
0.300997,-133.121,100.203,-171.199,-86.2002,0.299871
0.301097,-128.498,109.872,-171.29,-86.2431,0.300063
0.301197,-123.748,119.433,-171.382,-86.2859,0.300254
0.301297,-118.875,128.876,-171.473,-86.3288,0.300444
0.301397,-113.885,138.192,-171.565,-86.3717,0.300634
0.301497,-108.783,147.371,-171.656,-86.4146,0.300824
0.301597,-103.573,156.405,-171.747,-86.4575,0.301013
0.301697,-98.2606,165.284,-171.838,-86.5005,0.301202
0.301797,-92.8516,174.001,-171.929,-86.5435,0.30139
0.301897,-87.351,182.546,-172.019,-86.5865,0.301577
0.301997,-81.7645,190.911,-172.11,-86.6295,0.301764
0.302097,-76.0976,199.087,-172.2,-86.6726,0.301951
0.302197,-70.3559,207.067,-172.29,-86.7156,0.302137
0.302297,-64.5453,214.843,-172.38,-86.7587,0.302322
0.302397,-58.6715,222.406,-172.47,-86.8018,0.302507
0.302497,-52.7403,229.751,-172.559,-86.845,0.302691
0.302597,-46.7578,236.868,-172.649,-86.8881,0.302875
0.302697,-40.7298,243.752,-172.738,-86.9313,0.303059
0.302797,-34.6624,250.395,-172.827,-86.9745,0.303241
0.302897,-28.5616,256.792,-172.916,-87.0178,0.303424
0.302997,-22.4335,262.935,-173.004,-87.061,0.303605
0.303097,-16.2843,268.818,-173.092,-87.1043,0.303786
0.303197,-10.1201,274.437,-173.181,-87.1476,0.303967
0.303297,-3.94698,279.784,-173.268,-87.1909,0.304147
0.303397,2.22887,284.856,-173.356,-87.2342,0.304326
0.303497,8.40131,289.647,-173.443,-87.2776,0.304505
0.303597,14.5642,294.151,-173.53,-87.321,0.304683
0.303697,20.7113,298.366,-173.617,-87.3644,0.304861
0.303797,26.8366,302.286,-173.704,-87.4078,0.305038
0.303897,32.934,305.908,-173.79,-87.4513,0.305215
0.303997,38.9974,309.228,-173.876,-87.4947,0.305391
0.304096,45.0207,312.243,-173.962,-87.5382,0.305566
0.304196,50.998,314.95,-174.048,-87.5817,0.305741
0.304296,56.9233,317.346,-174.133,-87.6253,0.305915
0.304396,62.7907,319.429,-174.218,-87.6688,0.306089
0.304496,68.5944,321.197,-174.303,-87.7124,0.306262
0.304596,74.3286,322.648,-174.387,-87.756,0.306435
0.304696,79.9876,323.781,-174.471,-87.7996,0.306607
0.304796,85.5659,324.594,-174.555,-87.8432,0.306778
0.304896,91.0577,325.087,-174.639,-87.8869,0.306949
0.304996,96.4577,325.26,-174.722,-87.9306,0.307119
0.305096,101.761,325.111,-174.805,-87.9743,0.307289
0.305196,106.961,324.642,-174.888,-88.018,0.307458
0.305296,112.054,323.852,-174.971,-88.0618,0.307627
0.305396,117.034,322.743,-175.053,-88.1055,0.307795
0.305496,121.897,321.315,-175.135,-88.1493,0.307963
0.305596,126.637,319.571,-175.216,-88.1931,0.30813
0.305696,131.25,317.511,-175.298,-88.2369,0.308296
0.305796,135.731,315.138,-175.379,-88.2808,0.308462
0.305896,140.076,312.454,-175.46,-88.3246,0.308628
0.305996,144.281,309.461,-175.54,-88.3685,0.308792
0.306096,148.341,306.164,-175.621,-88.4124,0.308957
0.306196,152.252,302.564,-175.701,-88.4563,0.309121
0.306296,156.011,298.665,-175.78,-88.5003,0.309284
0.306396,159.614,294.473,-175.86,-88.5443,0.309447
0.306496,163.057,289.989,-175.939,-88.5882,0.309609
0.306596,166.337,285.219,-176.018,-88.6322,0.30977
0.306696,169.45,280.168,-176.096,-88.6763,0.309932
0.306796,172.394,274.841,-176.175,-88.7203,0.310092
0.306896,175.165,269.243,-176.253,-88.7644,0.310253
0.306996,177.762,263.378,-176.331,-88.8085,0.310412
0.307096,180.18,257.254,-176.408,-88.8526,0.310572
0.307196,182.419,250.876,-176.486,-88.8967,0.31073
0.307296,184.475,244.251,-176.563,-88.9408,0.310889
0.307396,186.348,237.385,-176.639,-88.985,0.311046
0.307496,188.034,230.284,-176.716,-89.0292,0.311204
0.307596,189.532,222.956,-176.792,-89.0734,0.311361
0.307696,190.841,215.409,-176.868,-89.1176,0.311517
0.307796,191.96,207.648,-176.944,-89.1618,0.311673
0.307896,192.887,199.683,-177.019,-89.2061,0.311829
0.307996,193.622,191.521,-177.095,-89.2504,0.311984
0.308096,194.163,183.17,-177.17,-89.2946,0.312138
0.308196,194.511,174.638,-177.245,-89.339,0.312293
0.308296,194.665,165.934,-177.319,-89.3833,0.312446
0.308396,194.625,157.066,-177.393,-89.4276,0.3126
0.308496,194.391,148.043,-177.467,-89.472,0.312753
0.308596,193.963,138.874,-177.541,-89.5164,0.312906
0.308696,193.343,129.568,-177.615,-89.5608,0.313058
0.308796,192.529,120.135,-177.688,-89.6052,0.31321
0.308896,191.524,110.582,-177.761,-89.6496,0.313361
0.308996,190.328,100.921,-177.834,-89.6941,0.313513
0.309096,188.942,91.1601,-177.907,-89.7386,0.313663
0.309196,187.369,81.3092,-177.979,-89.7831,0.313814
0.309296,185.609,71.3781,-178.052,-89.8276,0.313964
0.309396,183.665,61.3766,-178.124,-89.8721,0.314114
0.309496,181.537,51.3145,-178.195,-89.9167,0.314264
0.309596,179.23,41.2019,-178.267,-89.9612,0.314413
0.309696,176.744,31.0485,-178.338,-90.0058,0.314562
0.309796,174.082,20.8645,-178.41,-90.0504,0.31471
0.309896,171.247,10.66,-178.48,-90.095,0.314859
0.309996,168.243,0.44487,-178.551,-90.1397,0.315007
0.310096,165.071,-9.77065,-178.622,-90.1843,0.315155
0.310196,161.735,-19.9765,-178.692,-90.229,0.315302
0.310296,158.239,-30.1627,-178.762,-90.2737,0.31545
0.310396,154.585,-40.3191,-178.832,-90.3184,0.315597
0.310496,150.779,-50.4358,-178.902,-90.3631,0.315744
0.310596,146.823,-60.5026,-178.971,-90.4079,0.315891
0.310696,142.721,-70.5098,-179.041,-90.4526,0.316037
0.310796,138.478,-80.4474,-179.11,-90.4974,0.316183
0.310896,134.097,-90.3057,-179.179,-90.5422,0.31633
0.310996,129.584,-100.075,-179.247,-90.587,0.316476
0.311096,124.942,-109.745,-179.316,-90.6318,0.316621
0.311196,120.177,-119.307,-179.384,-90.6767,0.316767
0.311296,115.293,-128.752,-179.452,-90.7215,0.316913
0.311396,110.295,-138.069,-179.52,-90.7664,0.317058
0.311496,105.188,-147.25,-179.588,-90.8113,0.317203
0.311595,99.9777,-156.286,-179.656,-90.8562,0.317349
0.311695,94.6683,-165.168,-179.723,-90.9012,0.317494
0.311795,89.2657,-173.887,-179.79,-90.9461,0.317639
0.311895,83.7751,-182.434,-179.857,-90.9911,0.317784
0.311995,78.202,-190.801,-179.924,-91.0361,0.317929
0.312095,72.5522,-198.98,-179.991,-91.0811,0.318073
0.312195,66.8311,-206.963,-180.058,-91.1261,0.318218
0.312295,61.0446,-214.741,-180.124,-91.1711,0.318363
0.312395,55.1983,-222.308,-180.19,-91.2162,0.318507
0.312495,49.2981,-229.655,-180.256,-91.2612,0.318652
0.312595,43.35,-236.775,-180.322,-91.3063,0.318797
0.312695,37.3599,-243.663,-180.388,-91.3514,0.318941
0.312795,31.3337,-250.309,-180.453,-91.3965,0.319086
0.312895,25.2774,-256.709,-180.519,-91.4416,0.319231
0.312995,19.1971,-262.855,-180.584,-91.4868,0.319375
0.313095,13.0989,-268.742,-180.649,-91.532,0.31952
0.313195,6.98882,-274.364,-180.714,-91.5771,0.319665
0.313295,0.872974,-279.715,-180.779,-91.6223,0.31981
0.313395,-5.24254,-284.791,-180.844,-91.6675,0.319955
0.313495,-11.3516,-289.585,-180.908,-91.7128,0.3201
0.313595,-17.4482,-294.094,-180.973,-91.758,0.320245
0.313695,-23.5262,-298.312,-181.037,-91.8033,0.32039
0.313795,-29.5796,-302.236,-181.101,-91.8485,0.320535
0.313895,-35.6023,-305.862,-181.165,-91.8938,0.32068
0.313995,-41.5883,-309.186,-181.229,-91.9391,0.320826
0.314095,-47.5317,-312.205,-181.293,-91.9845,0.320971
0.314195,-53.4266,-314.916,-181.357,-92.0298,0.321117
0.314295,-59.267,-317.317,-181.421,-92.0752,0.321263
0.314395,-65.0473,-319.404,-181.484,-92.1205,0.321409
0.314495,-70.7616,-321.176,-181.548,-92.1659,0.321555
0.314595,-76.4043,-322.631,-181.611,-92.2113,0.321701
0.314695,-81.9697,-323.768,-181.674,-92.2567,0.321848
0.314795,-87.4523,-324.586,-181.738,-92.3022,0.321994
0.314895,-92.8468,-325.083,-181.801,-92.3476,0.322141
0.314995,-98.1476,-325.26,-181.864,-92.3931,0.322288
0.315095,-103.35,-325.115,-181.927,-92.4386,0.322435
0.315195,-108.448,-324.65,-181.99,-92.4841,0.322583
0.315295,-113.436,-323.865,-182.053,-92.5296,0.32273
0.315395,-118.311,-322.76,-182.116,-92.5751,0.322878
0.315495,-123.067,-321.336,-182.178,-92.6207,0.323026
0.315595,-127.7,-319.596,-182.241,-92.6662,0.323174
0.315695,-132.204,-317.54,-182.304,-92.7118,0.323322
0.315795,-136.576,-315.171,-182.367,-92.7574,0.323471
0.315895,-140.811,-312.491,-182.429,-92.803,0.32362
0.315995,-144.904,-309.503,-182.492,-92.8486,0.323769
0.316095,-148.853,-306.209,-182.555,-92.8943,0.323919
0.316195,-152.652,-302.613,-182.617,-92.9399,0.324068
0.316295,-156.299,-298.719,-182.68,-92.9856,0.324218
0.316395,-159.789,-294.53,-182.742,-93.0313,0.324368
0.316495,-163.119,-290.05,-182.805,-93.077,0.324519
0.316595,-166.286,-285.284,-182.868,-93.1227,0.32467
0.316695,-169.287,-280.237,-182.93,-93.1684,0.324821
0.316795,-172.119,-274.913,-182.993,-93.2142,0.324972
0.316895,-174.778,-269.318,-183.056,-93.2599,0.325124
0.316995,-177.263,-263.458,-183.118,-93.3057,0.325276
0.317095,-179.571,-257.337,-183.181,-93.3515,0.325428
0.317195,-181.7,-250.962,-183.244,-93.3973,0.325581
0.317295,-183.647,-244.34,-183.307,-93.4431,0.325733
0.317395,-185.411,-237.477,-183.369,-93.489,0.325887
0.317495,-186.989,-230.38,-183.432,-93.5348,0.32604
0.317595,-188.382,-223.055,-183.495,-93.5807,0.326194
0.317695,-189.586,-215.51,-183.558,-93.6266,0.326348
0.317795,-190.601,-207.752,-183.621,-93.6725,0.326503
0.317895,-191.427,-199.79,-183.685,-93.7184,0.326658
0.317995,-192.061,-191.63,-183.748,-93.7644,0.326813
0.318095,-192.504,-183.281,-183.811,-93.8103,0.326969
0.318195,-192.756,-174.752,-183.874,-93.8563,0.327124
0.318295,-192.815,-166.05,-183.938,-93.9023,0.327281
0.318395,-192.682,-157.184,-184.001,-93.9483,0.327437
0.318495,-192.358,-148.163,-184.065,-93.9943,0.327595
0.318595,-191.842,-138.996,-184.128,-94.0403,0.327752
0.318695,-191.135,-129.692,-184.192,-94.0864,0.32791
0.318795,-190.238,-120.26,-184.256,-94.1324,0.328068
0.318895,-189.152,-110.71,-184.32,-94.1785,0.328227
0.318995,-187.878,-101.05,-184.384,-94.2246,0.328386
0.319095,-186.417,-91.2898,-184.448,-94.2707,0.328545
0.319194,-184.771,-81.4401,-184.512,-94.3169,0.328705
0.319294,-182.941,-71.51,-184.577,-94.363,0.328865
0.319394,-180.929,-61.5094,-184.641,-94.4092,0.329026
0.319494,-178.738,-51.448,-184.706,-94.4553,0.329187
0.319594,-176.37,-41.3359,-184.77,-94.5015,0.329348
0.319694,-173.826,-31.1831,-184.835,-94.5477,0.32951
0.319794,-171.11,-20.9994,-184.9,-94.594,0.329672
0.319894,-168.225,-10.7951,-184.965,-94.6402,0.329835
0.319994,-165.172,-0.58005,-185.03,-94.6865,0.329998
0.320094,-161.956,9.63553,-185.095,-94.7327,0.330162
0.320194,-158.58,19.8416,-185.16,-94.779,0.330326
0.320294,-155.046,30.0281,-185.226,-94.8253,0.33049
0.320394,-151.359,40.185,-185.291,-94.8717,0.330655
0.320494,-147.523,50.3022,-185.357,-94.918,0.330821
0.320594,-143.54,60.3698,-185.423,-94.9643,0.330987
0.320694,-139.416,70.3778,-185.489,-95.0107,0.331153
0.320794,-135.154,80.3164,-185.555,-95.0571,0.33132
0.320894,-130.758,90.1758,-185.621,-95.1035,0.331487
0.320994,-126.234,99.9462,-185.687,-95.1499,0.331655
0.321094,-121.584,109.618,-185.753,-95.1964,0.331823
0.321194,-116.816,119.182,-185.82,-95.2428,0.331992
0.321294,-111.932,128.628,-185.886,-95.2893,0.332161
0.321394,-106.938,137.947,-185.953,-95.3358,0.332331
0.321494,-101.839,147.13,-186.019,-95.3823,0.332501
0.321594,-96.6397,156.168,-186.086,-95.4288,0.332671
0.321694,-91.3459,165.051,-186.153,-95.4753,0.332842
0.321794,-85.9626,173.772,-186.22,-95.5219,0.333014
0.321894,-80.4952,182.322,-186.288,-95.5685,0.333186
0.321994,-74.9492,190.692,-186.355,-95.6151,0.333359
0.322094,-69.3302,198.873,-186.423,-95.6617,0.333532
0.322194,-63.6437,206.858,-186.49,-95.7083,0.333706
0.322294,-57.8955,214.639,-186.558,-95.7549,0.33388
0.322394,-52.0912,222.209,-186.626,-95.8016,0.334054
0.322494,-46.2368,229.559,-186.693,-95.8483,0.334229
0.322594,-40.3381,236.683,-186.761,-95.895,0.334405
0.322694,-34.4009,243.573,-186.83,-95.9417,0.334581
0.322794,-28.4312,250.223,-186.898,-95.9884,0.334758
0.322894,-22.435,256.626,-186.966,-96.0351,0.334935
0.322994,-16.4181,262.776,-187.035,-96.0819,0.335113
0.323094,-10.3868,268.666,-187.103,-96.1287,0.335291
0.323194,-4.3469,274.292,-187.172,-96.1755,0.33547
0.323294,1.69549,279.646,-187.241,-96.2223,0.335649
0.323394,7.73436,284.725,-187.31,-96.2691,0.335829
0.323494,13.7637,289.523,-187.379,-96.3159,0.336009
0.323594,19.7775,294.036,-187.448,-96.3628,0.33619
0.323694,25.7697,298.258,-187.517,-96.4097,0.336371
0.323794,31.7344,302.186,-187.587,-96.4566,0.336553
0.323894,37.6656,305.816,-187.656,-96.5035,0.336735
0.323994,43.5575,309.144,-187.726,-96.5504,0.336918
0.324094,49.4041,312.167,-187.796,-96.5974,0.337102
0.324194,55.1997,314.882,-187.866,-96.6443,0.337286
0.324294,60.9384,317.287,-187.936,-96.6913,0.33747
0.324394,66.6146,319.378,-188.006,-96.7383,0.337655
0.324494,72.2227,321.155,-188.076,-96.7853,0.33784
0.324594,77.7569,322.614,-188.147,-96.8324,0.338026
0.324694,83.212,323.755,-188.217,-96.8794,0.338213
0.324794,88.5823,324.577,-188.288,-96.9265,0.3384
0.324894,93.8627,325.079,-188.359,-96.9736,0.338587
0.324994,99.0478,325.259,-188.43,-97.0207,0.338776
0.325094,104.132,325.119,-188.501,-97.0678,0.338964
0.325194,109.112,324.658,-188.572,-97.115,0.339153
0.325294,113.981,323.877,-188.643,-97.1621,0.339343
0.325394,118.734,322.776,-188.715,-97.2093,0.339533
0.325494,123.368,321.357,-188.786,-97.2565,0.339723
0.325594,127.877,319.621,-188.858,-97.3037,0.339914
0.325694,132.258,317.569,-188.93,-97.351,0.340106
0.325794,136.505,315.204,-189.002,-97.3982,0.340298
0.325894,140.614,312.529,-189.075,-97.4455,0.340491
0.325994,144.582,309.544,-189.147,-97.4928,0.340684
0.326094,148.405,306.255,-189.219,-97.5401,0.340877
0.326194,152.078,302.663,-189.292,-97.5874,0.341071
0.326294,155.599,298.772,-189.365,-97.6347,0.341266
0.326394,158.963,294.587,-189.438,-97.6821,0.341461
0.326494,162.167,290.111,-189.511,-97.7295,0.341656
0.326594,165.209,285.349,-189.584,-97.7769,0.341852
0.326694,168.085,280.306,-189.658,-97.8243,0.342049
0.326793,170.792,274.986,-189.731,-97.8717,0.342246
0.326893,173.328,269.394,-189.805,-97.9192,0.342443
0.326993,175.691,263.537,-189.879,-97.9666,0.342641
0.327093,177.877,257.42,-189.953,-98.0141,0.342839
0.327193,179.885,251.048,-190.028,-98.0616,0.343038
0.327293,181.713,244.429,-190.102,-98.1092,0.343238
0.327393,183.359,237.569,-190.177,-98.1567,0.343437
0.327493,184.822,230.475,-190.252,-98.2043,0.343638
0.327593,186.1,223.153,-190.327,-98.2519,0.343838
0.327693,187.192,215.611,-190.402,-98.2995,0.344039
