time,|psi2|,i1alpha,motorMechanicalAngularVelocity
0.0651005,0.183788,91.7083,-16.2616
0.0652005,0.181017,97.8535,-16.2361
0.0653005,0.178456,103.913,-16.2102
0.0654005,0.176116,109.88,-16.184
0.0655005,0.174008,115.749,-16.1574
0.0656005,0.17214,121.514,-16.1305
0.0657005,0.170524,127.17,-16.1033
0.0658005,0.169166,132.711,-16.076
0.0659005,0.168075,138.132,-16.0484
0.0660005,0.167256,143.427,-16.0208
0.0661005,0.166714,148.592,-15.993
0.0662005,0.166452,153.62,-15.9652
0.0663005,0.16647,158.508,-15.9374
0.0664006,0.166768,163.25,-15.9097
0.0665006,0.167346,167.842,-15.882
0.0666006,0.168198,172.279,-15.8544
0.0667006,0.169319,176.558,-15.8271
0.0668006,0.170704,180.672,-15.7999
0.0669006,0.172344,184.62,-15.773
0.0670006,0.174231,188.396,-15.7464
0.0671006,0.176354,191.998,-15.7201
0.0672006,0.178703,195.421,-15.6941
0.0673006,0.181268,198.662,-15.6686
0.0674006,0.184036,201.719,-15.6436
0.0675006,0.186996,204.588,-15.6191
0.0676006,0.190137,207.266,-15.595
0.0677006,0.193447,209.75,-15.5716
0.0678006,0.196913,212.039,-15.5488
0.0679006,0.200525,214.13,-15.5266
0.0680006,0.204273,216.021,-15.5051
0.0681006,0.208144,217.71,-15.4844
0.0682006,0.212129,219.196,-15.4644
0.0683006,0.216218,220.477,-15.4452
0.0684006,0.220402,221.551,-15.4268
0.0685006,0.224671,222.419,-15.4093
0.0686006,0.229018,223.078,-15.3927
0.0687006,0.233432,223.529,-15.377
0.0688006,0.237908,223.77,-15.3623
0.0689006,0.242438,223.803,-15.3486
0.0690006,0.247014,223.626,-15.3359
0.0691006,0.251631,223.239,-15.3243
0.0692006,0.256281,222.644,-15.3137
0.0693006,0.260959,221.841,-15.3043
0.0694006,0.26566,220.831,-15.296
0.0695006,0.270377,219.615,-15.2888
0.0696006,0.275107,218.193,-15.2829
0.0697006,0.279844,216.568,-15.2781
0.0698006,0.284583,214.74,-15.2746
0.0699006,0.289321,212.713,-15.2723
0.0700006,0.294053,210.487,-15.2713
0.0701006,0.298776,208.065,-15.2716
0.0702006,0.303485,205.45,-15.2731
0.0703006,0.308178,202.644,-15.276
0.0704006,0.312851,199.65,-15.2803
0.0705006,0.3175,196.471,-15.2859
0.0706006,0.322122,193.109,-15.2928
0.0707006,0.326716,189.569,-15.3012
0.0708006,0.331277,185.854,-15.3109
0.0709006,0.335803,181.967,-15.322
0.0710006,0.340292,177.913,-15.3345
0.0711006,0.344742,173.695,-15.3485
0.0712006,0.349149,169.318,-15.3638
0.0713006,0.353511,164.786,-15.3806
0.0714006,0.357827,160.103,-15.3987
0.0715006,0.362094,155.275,-15.4184
0.0716006,0.366311,150.305,-15.4394
0.0717006,0.370474,145.199,-15.4618
0.0718006,0.374584,139.963,-15.4857
0.0719006,0.378637,134.6,-15.511
0.0720006,0.382632,129.117,-15.5377
0.0721006,0.386567,123.519,-15.5659
0.0722006,0.39044,117.811,-15.5954
0.0723007,0.394251,111.999,-15.6263
0.0724007,0.397998,106.09,-15.6586
0.0725007,0.401679,100.088,-15.6922
0.0726007,0.405292,93.9998,-15.7273
0.0727007,0.408837,87.8316,-15.7636
0.0728007,0.412313,81.5893,-15.8014
0.0729007,0.415717,75.2793,-15.8404
0.0730007,0.419049,68.9077,-15.8807
0.0731007,0.422307,62.4808,-15.9223
0.0732007,0.425491,56.0052,-15.9652
0.0733007,0.4286,49.4871,-16.0093
0.0734007,0.431632,42.9332,-16.0546
0.0735007,0.434586,36.3498,-16.1012
0.0736007,0.437461,29.7437,-16.1489
0.0737007,0.440257,23.1212,-16.1978
0.0738007,0.442973,16.4891,-16.2478
0.0739007,0.445608,9.85395,-16.2989
0.0740007,0.44816,3.2223,-16.3511
0.0741007,0.45063,-3.39921,-16.4043
0.0742007,0.453017,-10.004,-16.4586
0.0743007,0.455319,-16.5855,-16.5138
0.0744007,0.457536,-23.1371,-16.57
0.0745007,0.459668,-29.6524,-16.6271
0.0746007,0.461713,-36.1248,-16.6852
0.0747007,0.463672,-42.5479,-16.7441
0.0748007,0.465544,-48.9153,-16.8038
0.0749007,0.467328,-55.2207,-16.8644
0.0750007,0.469023,-61.4577,-16.9257
0.0751007,0.47063,-67.6202,-16.9877
0.0752007,0.472148,-73.7021,-17.0504
0.0753007,0.473576,-79.6972,-17.1138
0.0754007,0.474915,-85.5996,-17.1778
0.0755007,0.476163,-91.4034,-17.2424
0.0756007,0.47732,-97.1028,-17.3075
0.0757007,0.478387,-102.692,-17.3732
0.0758007,0.479363,-108.166,-17.4393
0.0759007,0.480247,-113.519,-17.5058
0.0760007,0.48104,-118.745,-17.5728
0.0761007,0.481741,-123.84,-17.6401
0.0762007,0.482351,-128.797,-17.7077
0.0763007,0.482868,-133.614,-17.7756
0.0764007,0.483293,-138.284,-17.8437
0.0765007,0.483626,-142.802,-17.912
0.0766007,0.483867,-147.165,-17.9805
0.0767007,0.484016,-151.369,-18.0491
0.0768007,0.484073,-155.408,-18.1178
0.0769007,0.484037,-159.278,-18.1865
0.0770007,0.483909,-162.977,-18.2552
0.0771007,0.48369,-166.5,-18.3239
0.0772007,0.483378,-169.844,-18.3924
0.0773007,0.482975,-173.005,-18.4609
0.0774007,0.48248,-175.98,-18.5292
0.0775007,0.481893,-178.767,-18.5973
0.0776007,0.481215,-181.362,-18.6652
0.0777007,0.480447,-183.762,-18.7328
0.0778007,0.479587,-185.967,-18.8
0.0779007,0.478637,-187.972,-18.867
0.0780007,0.477597,-189.777,-18.9335
0.0781007,0.476466,-191.38,-18.9996
0.0782008,0.475247,-192.778,-19.0653
0.0783008,0.473938,-193.97,-19.1304
0.0784008,0.47254,-194.956,-19.195
0.0785008,0.471054,-195.734,-19.2591
0.0786008,0.46948,-196.304,-19.3225
0.0787008,0.467819,-196.664,-19.3853
0.0788008,0.46607,-196.815,-19.4475
0.0789008,0.464235,-196.756,-19.5089
0.0790008,0.462315,-196.487,-19.5696
0.0791008,0.460308,-196.009,-19.6295
0.0792008,0.458217,-195.322,-19.6886
0.0793008,0.456042,-194.427,-19.7469
0.0794008,0.453783,-193.324,-19.8044
0.0795008,0.451441,-192.015,-19.861
0.0796008,0.449017,-190.501,-19.9166
0.0797008,0.446512,-188.783,-19.9713
0.0798008,0.443925,-186.863,-20.0251
0.0799008,0.441258,-184.743,-20.0778
0.0800008,0.438512,-182.425,-20.1296
0.0801008,0.435688,-179.912,-20.1803
0.0802008,0.432786,-177.205,-20.2299
0.0803008,0.429807,-174.308,-20.2785
0.0804008,0.426751,-171.223,-20.326
0.0805008,0.423621,-167.954,-20.3723
0.0806008,0.420417,-164.503,-20.4175
0.0807008,0.417139,-160.873,-20.4616
0.0808008,0.413789,-157.07,-20.5045
0.0809008,0.410367,-153.095,-20.5461
0.0810008,0.406876,-148.954,-20.5866
0.0811008,0.403315,-144.65,-20.6259
0.0812008,0.399686,-140.188,-20.6639
0.0813008,0.395991,-135.571,-20.7007
0.0814008,0.392229,-130.805,-20.7362
0.0815008,0.388403,-125.894,-20.7705
0.0816008,0.384513,-120.843,-20.8035
0.0817008,0.380561,-115.656,-20.8352
0.0818008,0.376549,-110.34,-20.8657
0.0819008,0.372477,-104.899,-20.8948
0.0820008,0.368346,-99.3386,-20.9226
0.0821008,0.364159,-93.6642,-20.9492
0.0822008,0.359917,-87.8815,-20.9744
0.0823008,0.355621,-81.9961,-20.9984
0.0824008,0.351273,-76.0139,-21.021
0.0825008,0.346874,-69.9406,-21.0424
0.0826008,0.342426,-63.7824,-21.0624
0.0827008,0.33793,-57.5452,-21.0812
0.0828008,0.33339,-51.2352,-21.0986
0.0829008,0.328805,-44.8585,-21.1148
0.0830008,0.324179,-38.4215,-21.1296
0.0831008,0.319513,-31.9305,-21.1433
0.0832008,0.314809,-25.3919,-21.1556
0.0833008,0.310069,-18.812,-21.1667
0.0834008,0.305296,-12.1974,-21.1765
0.0835008,0.300492,-5.55454,-21.1851
0.0836008,0.295659,1.11003,-21.1925
0.0837008,0.290799,7.78977,-21.1987
0.0838008,0.285916,14.4781,-21.2036
0.0839008,0.281012,21.1685,-21.2074
0.0840008,0.276091,27.8544,-21.21
0.0841008,0.271154,34.5292,-21.2115
0.0842009,0.266205,41.1863,-21.2118
0.0843009,0.261247,47.8192,-21.2111
0.0844009,0.256285,54.4215,-21.2092
0.0845009,0.251321,60.9866,-21.2063
0.0846009,0.24636,67.508,-21.2023
0.0847009,0.241406,73.9795,-21.1972
0.0848009,0.236464,80.3946,-21.1912
0.0849009,0.231537,86.747,-21.1842
0.0850009,0.226631,93.0305,-21.1762
0.0851009,0.221752,99.239,-21.1673
0.0852009,0.216905,105.366,-21.1575
0.0853009,0.212096,111.407,-21.1468
0.0854009,0.207332,117.354,-21.1353
0.0855009,0.20262,123.202,-21.1229
0.0856009,0.197966,128.946,-21.1098
0.0857009,0.19338,134.579,-21.0958
0.0858009,0.18887,140.097,-21.0812
0.0859009,0.184444,145.493,-21.0658
0.0860009,0.180113,150.763,-21.0497
0.0861009,0.175887,155.901,-21.033
0.0862009,0.171776,160.903,-21.0157
0.0863009,0.167794,165.763,-20.9978
0.0864009,0.163951,170.477,-20.9794
0.0865009,0.160262,175.04,-20.9605
0.0866009,0.15674,179.448,-20.941
0.0867009,0.153398,183.695,-20.9212
0.0868009,0.150251,187.779,-20.9009
0.0869009,0.147315,191.695,-20.8802
0.0870009,0.144604,195.44,-20.8592
0.0871009,0.142133,199.009,-20.8379
0.0872009,0.139917,202.399,-20.8164
0.0873009,0.137968,205.608,-20.7946
0.0874009,0.1363,208.631,-20.7726
0.0875009,0.134925,211.465,-20.7504
0.0876009,0.133851,214.109,-20.7281
0.0877009,0.133087,216.559,-20.7057
0.0878009,0.132639,218.814,-20.6833
0.0879009,0.132508,220.87,-20.6609
0.0880009,0.132697,222.726,-20.6384
0.0881009,0.133203,224.38,-20.6161
0.0882009,0.134022,225.83,-20.5938
0.0883009,0.135146,227.076,-20.5717
0.0884009,0.136567,228.115,-20.5497
0.0885009,0.138275,228.948,-20.5279
0.0886009,0.140257,229.572,-20.5064
0.0887009,0.142499,229.988,-20.4851
0.0888009,0.144987,230.195,-20.4642
0.0889009,0.147707,230.193,-20.4436
0.0890009,0.150643,229.982,-20.4234
0.0891009,0.15378,229.562,-20.4036
0.0892009,0.157103,228.933,-20.3842
0.0893009,0.160598,228.097,-20.3653
0.0894009,0.16425,227.054,-20.347
0.0895009,0.168046,225.805,-20.3292
0.0896009,0.171973,224.352,-20.3119
0.0897009,0.176019,222.695,-20.2953
0.0898009,0.180172,220.837,-20.2793
0.0899009,0.184422,218.779,-20.264
0.0900009,0.188757,216.524,-20.2494
0.090101,0.193169,214.073,-20.2356
0.090201,0.197649,211.429,-20.2225
0.090301,0.202188,208.595,-20.2102
0.090401,0.206778,205.574,-20.1987
0.090501,0.211412,202.368,-20.1881
0.090601,0.216083,198.98,-20.1783
0.090701,0.220786,195.415,-20.1694
0.090801,0.225513,191.676,-20.1615
0.090901,0.230259,187.765,-20.1545
0.091001,0.23502,183.688,-20.1485
0.091101,0.23979,179.448,-20.1435
0.091201,0.244564,175.05,-20.1395
0.091301,0.249339,170.497,-20.1365
0.091401,0.254109,165.795,-20.1346
0.091501,0.258872,160.948,-20.1337
0.091601,0.263624,155.96,-20.134
0.091701,0.268361,150.837,-20.1353
0.091801,0.27308,145.584,-20.1378
0.091901,0.277778,140.206,-20.1414
0.092001,0.282452,134.708,-20.1462
0.092101,0.287099,129.096,-20.1522
0.092201,0.291717,123.375,-20.1593
0.092301,0.296303,117.551,-20.1676
0.092401,0.300854,111.63,-20.1771
0.092501,0.305369,105.618,-20.1879
0.092601,0.309845,99.5201,-20.1998
0.092701,0.31428,93.3429,-20.213
0.092801,0.318672,87.0925,-20.2274
0.092901,0.323019,80.7751,-20.243
0.093001,0.32732,74.3969,-20.2599
0.093101,0.331572,67.9642,-20.278
0.093201,0.335773,61.4834,-20.2974
0.093301,0.339923,54.961,-20.318
0.093401,0.344019,48.4034,-20.3399
0.093501,0.348059,41.8171,-20.363
0.093601,0.352044,35.2086,-20.3873
0.093701,0.35597,28.5846,-20.4129
0.093801,0.359837,21.9515,-20.4397
0.093901,0.363644,15.316,-20.4678
0.094001,0.367388,8.68462,-20.4971
0.094101,0.371069,2.06396,-20.5275
0.094201,0.374686,-4.53941,-20.5592
0.094301,0.378237,-11.1189,-20.5921
0.094401,0.381722,-17.6681,-20.6262
0.094501,0.385138,-24.1804,-20.6614
0.094601,0.388486,-30.6493,-20.6978
0.094701,0.391765,-37.0685,-20.7354
0.094801,0.394972,-43.4315,-20.7741
0.094901,0.398108,-49.7321,-20.8139
0.095001,0.401171,-55.964,-20.8548
0.095101,0.404161,-62.1209,-20.8968
0.095201,0.407076,-68.1969,-20.9399
0.095301,0.409917,-74.1858,-20.984
0.095401,0.412681,-80.0816,-21.0291
0.095501,0.415369,-85.8787,-21.0752
0.095601,0.41798,-91.5711,-21.1224
0.095701,0.420512,-97.1532,-21.1705
0.095801,0.422966,-102.619,-21.2195
0.095901,0.425341,-107.965,-21.2695
0.0960011,0.427635,-113.183,-21.3203
0.0961011,0.42985,-118.27,-21.3721
0.0962011,0.431983,-123.22,-21.4246
0.0963011,0.434034,-128.028,-21.478
0.0964011,0.436004,-132.689,-21.5322
0.0965011,0.437891,-137.2,-21.5871
0.0966011,0.439695,-141.555,-21.6428
0.0967011,0.441416,-145.749,-21.6992
0.0968011,0.443053,-149.78,-21.7562
0.0969011,0.444605,-153.643,-21.8139
0.0970011,0.446074,-157.333,-21.8722
0.0971011,0.447457,-160.848,-21.9311
0.0972011,0.448755,-164.184,-21.9906
0.0973011,0.449968,-167.337,-22.0506
0.0974011,0.451095,-170.304,-22.111
0.0975011,0.452137,-173.083,-22.172
0.0976011,0.453092,-175.671,-22.2333
0.0977011,0.453961,-178.064,-22.2951
0.0978011,0.454743,-180.262,-22.3572
0.0979011,0.455439,-182.26,-22.4197
0.0980011,0.456049,-184.059,-22.4824
0.0981011,0.456571,-185.655,-22.5454
0.0982011,0.457007,-187.047,-22.6086
0.0983011,0.457355,-188.234,-22.6721
0.0984011,0.457617,-189.214,-22.7357
0.0985011,0.457792,-189.987,-22.7994
0.0986011,0.457879,-190.552,-22.8632
0.0987011,0.45788,-190.908,-22.9271
0.0988011,0.457794,-191.055,-22.991
0.0989011,0.457621,-190.992,-23.0549
0.0990011,0.457362,-190.72,-23.1187
0.0991011,0.457016,-190.24,-23.1825
0.0992011,0.456583,-189.55,-23.2462
0.0993011,0.456064,-188.653,-23.3097
0.0994011,0.455459,-187.549,-23.3731
0.0995011,0.454768,-186.239,-23.4362
0.0996011,0.453992,-184.725,-23.4992
0.0997011,0.45313,-183.007,-23.5618
0.0998011,0.452182,-181.089,-23.6242
0.0999011,0.45115,-178.97,-23.6862
0.100001,0.450033,-176.654,-23.7478
0.100101,0.448832,-174.144,-23.809
0.100201,0.447547,-171.44,-23.8699
0.100301,0.446178,-168.547,-23.9302
0.100401,0.444726,-165.466,-23.9901
0.100501,0.443191,-162.202,-24.0495
0.100601,0.441573,-158.756,-24.1083
0.100701,0.439873,-155.134,-24.1665
0.100801,0.438092,-151.337,-24.2242
0.100901,0.43623,-147.371,-24.2812
0.101001,0.434287,-143.238,-24.3376
0.101101,0.432264,-138.944,-24.3932
0.101201,0.430161,-134.492,-24.4482
0.101301,0.427979,-129.886,-24.5025
0.101401,0.425719,-125.131,-24.556
0.101501,0.42338,-120.233,-24.6087
0.101601,0.420964,-115.195,-24.6606
0.101701,0.418472,-110.023,-24.7117
0.101801,0.415903,-104.722,-24.762
0.101901,0.413259,-99.2968,-24.8114
0.102001,0.41054,-93.7532,-24.8599
0.102101,0.407747,-88.0966,-24.9075
0.102201,0.40488,-82.3325,-24.9542
0.102301,0.401941,-76.4667,-25
0.102401,0.398929,-70.5049,-25.0448
0.102501,0.395847,-64.4531,-25.0886
0.102601,0.392694,-58.3172,-25.1315
0.102701,0.389472,-52.1033,-25.1733
0.102801,0.386181,-45.8176,-25.2141
0.102901,0.382822,-39.4662,-25.2539
0.103001,0.379395,-33.0555,-25.2927
0.103101,0.375903,-26.5917,-25.3304
0.103201,0.372345,-20.0813,-25.3671
0.103301,0.368723,-13.5307,-25.4027
0.103401,0.365038,-6.94633,-25.4372
0.103501,0.36129,-0.334738,-25.4706
0.103601,0.357481,6.29756,-25.503
0.103701,0.353611,12.944,-25.5342
0.103801,0.349682,19.5981,-25.5643
0.103901,0.345695,26.2531,-25.5933
0.104001,0.34165,32.9027,-25.6213
0.104101,0.33755,39.5401,-25.6481
0.104201,0.333394,46.1589,-25.6737
0.104301,0.329185,52.7524,-25.6983
0.104401,0.324923,59.3143,-25.7218
0.104501,0.32061,65.838,-25.7441
0.104601,0.316247,72.3172,-25.7653
0.104701,0.311835,78.7453,-25.7855
0.104801,0.307375,85.1161,-25.8045
0.104901,0.30287,91.4233,-25.8224
0.105001,0.29832,97.6606,-25.8392
0.105101,0.293728,103.822,-25.8549
0.105201,0.289093,109.901,-25.8696
0.105301,0.284419,115.893,-25.8831
0.105401,0.279706,121.79,-25.8956
0.105501,0.274957,127.588,-25.9071
0.105601,0.270173,133.28,-25.9174
0.105701,0.265356,138.861,-25.9268
0.105801,0.260508,144.325,-25.9351
0.105901,0.25563,149.668,-25.9424
0.106001,0.250726,154.883,-25.9488
0.106101,0.245796,159.966,-25.9541
0.106201,0.240844,164.912,-25.9585
0.106301,0.235872,169.715,-25.9619
0.106401,0.230882,174.372,-25.9643
0.106501,0.225877,178.877,-25.9659
0.106601,0.22086,183.226,-25.9665
0.106701,0.215834,187.415,-25.9663
0.106801,0.210801,191.439,-25.9652
0.106901,0.205766,195.295,-25.9632
0.107001,0.200732,198.979,-25.9605
0.107101,0.195704,202.487,-25.9569
0.107201,0.190684,205.816,-25.9525
0.107301,0.185678,208.963,-25.9474
0.107401,0.180691,211.924,-25.9415
0.107501,0.175728,214.697,-25.935
0.107601,0.170795,217.278,-25.9277
0.107701,0.165898,219.666,-25.9198
0.107801,0.161045,221.858,-25.9112
0.107901,0.156242,223.851,-25.902
0.108001,0.151499,225.644,-25.8922
0.108101,0.146825,227.236,-25.8818
0.108201,0.142229,228.624,-25.8709
0.108301,0.137724,229.807,-25.8595
0.108401,0.133321,230.784,-25.8477
0.108501,0.129034,231.554,-25.8353
0.108601,0.124879,232.116,-25.8225
0.108701,0.120871,232.47,-25.8094
0.108801,0.117029,232.615,-25.7958
0.108901,0.113372,232.552,-25.7819
0.109001,0.109921,232.28,-25.7677
0.109101,0.106698,231.799,-25.7532
0.109201,0.103727,231.111,-25.7385
0.109301,0.101031,230.215,-25.7235
0.109401,0.0986352,229.113,-25.7084
0.109501,0.0965624,227.805,-25.6931
0.109601,0.094835,226.294,-25.6776
0.109701,0.0934728,224.58,-25.662
0.109801,0.0924925,222.665,-25.6464
0.109901,0.0919061,220.551,-25.6307
0.110001,0.0917212,218.24,-25.615
0.110101,0.0919394,215.735,-25.5993
0.110201,0.092557,213.037,-25.5837
0.110301,0.0935649,210.15,-25.5682
0.110401,0.0949491,207.077,-25.5527
0.110501,0.0966919,203.82,-25.5374
0.110601,0.098772,200.382,-25.5223
0.110701,0.101167,196.767,-25.5073
0.110801,0.103851,192.979,-25.4926
0.110901,0.106802,189.021,-25.4781
0.111001,0.109993,184.897,-25.4639
0.111101,0.113403,180.612,-25.4501
0.111201,0.117008,176.168,-25.4366
0.111301,0.120788,171.572,-25.4234
0.111401,0.124724,166.827,-25.4107
0.111501,0.128798,161.938,-25.3983
0.111601,0.132994,156.909,-25.3865
0.111701,0.137296,151.747,-25.3751
0.111801,0.141692,146.455,-25.3642
0.111901,0.146169,141.039,-25.3539
0.112001,0.150716,135.505,-25.3441
0.112101,0.155323,129.857,-25.3349
0.112201,0.159981,124.102,-25.3263
0.112301,0.164682,118.244,-25.3183
0.112401,0.169418,112.291,-25.311
0.112501,0.174182,106.247,-25.3044
0.112601,0.178969,100.118,-25.2985
0.112701,0.183772,93.9117,-25.2933
0.112801,0.188586,87.6328,-25.2888
0.112901,0.193406,81.2877,-25.2851
0.113001,0.198229,74.8827,-25.2822
0.113101,0.203049,68.4243,-25.2801
0.113201,0.207863,61.9186,-25.2789
0.113301,0.212668,55.3722,-25.2784
0.113401,0.217459,48.7914,-25.2789
0.113501,0.222235,42.1828,-25.2802
0.113601,0.226992,35.5528,-25.2824
0.113701,0.231727,28.9081,-25.2855
0.113801,0.236437,22.255,-25.2896
0.113901,0.241122,15.6003,-25.2946
0.114001,0.245777,8.95038,-25.3005
0.114101,0.250401,2.31186,-25.3074
0.114201,0.254992,-4.30874,-25.3152
0.114301,0.259548,-10.9049,-25.3241
0.114401,0.264067,-17.4701,-25.3339
0.114501,0.268547,-23.9978,-25.3448
0.114601,0.272986,-30.4818,-25.3567
0.114701,0.277383,-36.9154,-25.3695
0.114801,0.281737,-43.2925,-25.3834
0.114901,0.286045,-49.6068,-25.3984
0.115001,0.290306,-55.852,-25.4144
0.115101,0.294519,-62.0219,-25.4314
0.115201,0.298683,-68.1105,-25.4494
0.115301,0.302796,-74.1118,-25.4686
0.115401,0.306857,-80.0198,-25.4887
0.115501,0.310864,-85.8288,-25.5099
0.115601,0.314817,-91.5331,-25.5322
0.115701,0.318715,-97.1269,-25.5555
0.115801,0.322556,-102.605,-25.5798
0.115901,0.326339,-107.961,-25.6052
0.116001,0.330063,-113.191,-25.6316
0.116101,0.333727,-118.29,-25.6591
0.116201,0.337331,-123.251,-25.6876
0.116301,0.340873,-128.071,-25.7171
0.116401,0.344352,-132.745,-25.7477
0.116501,0.347768,-137.267,-25.7792
0.116601,0.351119,-141.634,-25.8118
0.116701,0.354406,-145.842,-25.8453
0.116801,0.357626,-149.885,-25.8799
0.116901,0.36078,-153.761,-25.9154
0.117001,0.363866,-157.465,-25.9518
0.117101,0.366884,-160.993,-25.9892
0.117201,0.369833,-164.343,-26.0276
0.117301,0.372712,-167.511,-26.0668
0.117401,0.375522,-170.493,-26.107
0.117501,0.37826,-173.288,-26.1481
0.117601,0.380927,-175.891,-26.19
0.117701,0.383522,-178.301,-26.2329
0.117801,0.386044,-180.516,-26.2765
0.117901,0.388493,-182.532,-26.321
0.118001,0.390869,-184.349,-26.3663
0.118101,0.39317,-185.964,-26.4124
0.118201,0.395397,-187.376,-26.4592
0.118301,0.397548,-188.583,-26.5068
0.118401,0.399625,-189.584,-26.5552
0.118501,0.401625,-190.379,-26.6042
0.118601,0.403549,-190.966,-26.6539
0.118701,0.405396,-191.345,-26.7043
0.118801,0.407166,-191.515,-26.7554
0.118901,0.408858,-191.477,-26.807
0.119001,0.410473,-191.231,-26.8593
0.119101,0.41201,-190.777,-26.9121
0.119201,0.413469,-190.115,-26.9655
0.119301,0.414849,-189.245,-27.0194
0.119401,0.41615,-188.17,-27.0738
0.119501,0.417372,-186.89,-27.1287
0.119601,0.418515,-185.406,-27.184
0.119701,0.419579,-183.72,-27.2398
0.119801,0.420563,-181.834,-27.2959
0.119901,0.421467,-179.748,-27.3524
0.120001,0.422292,-177.467,-27.4093
0.120101,0.423036,-174.991,-27.4665
0.120201,0.423701,-172.324,-27.524
0.120301,0.424285,-169.467,-27.5817
0.120401,0.42479,-166.425,-27.6397
0.120501,0.425214,-163.199,-27.6979
0.120601,0.425557,-159.794,-27.7562
0.120701,0.425821,-156.212,-27.8148
0.120801,0.426004,-152.458,-27.8734
0.120901,0.426107,-148.534,-27.9322
0.121001,0.42613,-144.445,-27.991
0.121101,0.426073,-140.196,-28.0499
0.121201,0.425936,-135.789,-28.1087
0.121301,0.425719,-131.231,-28.1676
0.121401,0.425422,-126.524,-28.2265
0.121501,0.425046,-121.674,-28.2852
0.121601,0.42459,-116.686,-28.3439
0.121701,0.424054,-111.565,-28.4025
0.121801,0.42344,-106.316,-28.4609
0.121901,0.422746,-100.944,-28.5192
0.122001,0.421974,-95.4542,-28.5772
0.122101,0.421123,-89.8526,-28.6351
0.122201,0.420194,-84.1445,-28.6927
0.122301,0.419186,-78.3357,-28.75
0.122401,0.418101,-72.432,-28.807
0.122501,0.416939,-66.4392,-28.8637
0.122602,0.415699,-60.3634,-28.92
0.122702,0.414383,-54.2106,-28.976
0.122802,0.41299,-47.987,-29.0316
0.122902,0.41152,-41.6988,-29.0867
0.123002,0.409975,-35.3522,-29.1415
0.123102,0.408355,-28.9536,-29.1957
0.123202,0.406659,-22.5093,-29.2495
0.123302,0.404889,-16.0259,-29.3027
0.123402,0.403044,-9.50966,-29.3554
0.123502,0.401126,-2.9672,-29.4076
0.123602,0.399134,3.59498,-29.4592
0.123702,0.39707,10.1703,-29.5102
0.123802,0.394933,16.7523,-29.5606
0.123902,0.392724,23.3344,-29.6103
0.124002,0.390444,29.9099,-29.6594
0.124102,0.388093,36.4724,-29.7079
0.124202,0.385672,43.0154,-29.7556
0.124302,0.383181,49.5322,-29.8027
0.124402,0.38062,56.0164,-29.849
0.124502,0.377991,62.4615,-29.8946
0.124602,0.375294,68.8612,-29.9395
0.124702,0.372529,75.209,-29.9836
0.124802,0.369698,81.4986,-30.0269
0.124902,0.3668,87.7237,-30.0694
0.125002,0.363837,93.8783,-30.1112
0.125102,0.360809,99.956,-30.1521
0.125202,0.357716,105.951,-30.1922
0.125302,0.35456,111.857,-30.2314
0.125402,0.351341,117.668,-30.2698
0.125502,0.34806,123.379,-30.3074
0.125602,0.344717,128.984,-30.3441
0.125702,0.341313,134.477,-30.3799
0.125802,0.33785,139.853,-30.4149
0.125902,0.334327,145.106,-30.4489
0.126002,0.330746,150.232,-30.4821
0.126102,0.327107,155.224,-30.5144
0.126202,0.323411,160.079,-30.5458
0.126302,0.319659,164.791,-30.5762
0.126402,0.315851,169.355,-30.6058
0.126502,0.311989,173.767,-30.6345
0.126602,0.308074,178.024,-30.6622
0.126702,0.304106,182.119,-30.689
0.126802,0.300086,186.05,-30.715
0.126902,0.296015,189.812,-30.74
0.127002,0.291894,193.402,-30.7641
0.127102,0.287724,196.816,-30.7873
0.127202,0.283505,200.05,-30.8095
0.127302,0.27924,203.102,-30.8309
0.127402,0.274928,205.968,-30.8514
0.127502,0.27057,208.646,-30.871
0.127602,0.266169,211.132,-30.8897
0.127702,0.261724,213.425,-30.9075
0.127802,0.257237,215.522,-30.9244
