HEADER
VTF File Version,1.1
VTF File Type,0
PID,2366
Generated on,2021-11-19 09:35:22
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2367
XRT Version,2022.2

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0xaaaab222b720,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,edge:binary_container_1:krnl_calculateCurVelModel,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
1211,1208,12739.531915,1,OPENCL_API_CALL,57
1212,0,12739.536266,1,OPENCL_API_CALL,57
1215,1212,12739.547176,1,OPENCL_API_CALL,57
1216,0,12739.567286,1,OPENCL_API_CALL,69
1245,1216,12741.396314,1,OPENCL_API_CALL,69
1246,0,12741.405614,1,OPENCL_API_CALL,70
1249,1246,12741.426354,1,OPENCL_API_CALL,70
1250,0,12741.433144,1,OPENCL_API_CALL,71
1257,1250,12741.498285,1,OPENCL_API_CALL,71
1258,0,12741.503495,1,OPENCL_API_CALL,51
1261,1258,12741.515115,1,OPENCL_API_CALL,51
1640,0,12749.240563,3,READ_BUFFER,1800
1642,1640,12749.260483,3,READ_BUFFER

DEPENDENCIES
1021,1043
1077,1095
1112,1139

