Model,RTH1004
SerialNumber,104117
Firmware Version,'1.70.3.2'

Acquisition Time Stamp,2023-04-12 15:05:01.141602729,2023-04-12 15:05:01.141602729
Waveform Type,ANALOG,
Acquisition Mode,SAMPLE,
Horizontal Unit,s,
Horizontal Scale,5e-08,
Horizontal Position,2e-07,
Reference Point,50 %,
Sample Interval,4e-10,
Record Length,1250,
Probe Setting,'10:1','10:1'
Vertical Unit,V,V
Vertical Scale,2,2
Vertical Position,-3,1
Vertical Offset,0,0
History Index,0,0
History Time Stamp,0.000000000000,0.000000000000
,,
TIME,CH1,CH3
1.168e-07,0.0392157,3.58431
1.172e-07,0.0705882,3.4902
1.176e-07,0.0705882,3.39608
1.18e-07,0.0705882,3.30196
1.184e-07,0.0705882,3.23922
1.188e-07,0.0705882,3.17647
1.192e-07,0.0705882,3.1451
1.196e-07,0.0705882,3.11373
1.2e-07,0.0705882,3.08235
1.204e-07,0.0392157,3.08235
1.208e-07,0.0392157,3.08235
1.212e-07,0.00784314,3.08235
1.216e-07,0.00784314,3.08235
1.22e-07,-0.0235294,3.08235
1.224e-07,-0.054902,3.11373
1.228e-07,-0.0862745,3.1451
1.232e-07,-0.117647,3.17647
1.236e-07,-0.14902,3.20784
1.24e-07,-0.14902,3.23922
1.244e-07,-0.180392,3.27059
1.248e-07,-0.180392,3.30196
1.252e-07,-0.211765,3.33333
1.256e-07,-0.211765,3.36471
1.26e-07,-0.243137,3.39608
1.264e-07,-0.243137,3.42745
1.268e-07,-0.243137,3.45882
1.272e-07,-0.243137,3.4902
1.276e-07,-0.243137,3.52157
1.28e-07,-0.243137,3.55294
1.284e-07,-0.211765,3.55294
1.288e-07,-0.211765,3.58431
1.292e-07,-0.211765,3.61569
1.296e-07,-0.211765,3.61569
1.3e-07,-0.211765,3.64706
1.304e-07,-0.211765,3.64706
1.308e-07,-0.180392,3.64706
1.312e-07,-0.180392,3.67843
1.316e-07,-0.14902,3.67843
1.32e-07,-0.14902,3.67843
1.324e-07,-0.14902,3.7098
1.328e-07,-0.117647,3.7098
1.332e-07,-0.0862745,3.7098
1.336e-07,-0.0862745,3.7098
1.34e-07,-0.054902,3.7098
1.344e-07,-0.054902,3.7098
1.348e-07,-0.0235294,3.7098
1.352e-07,-0.0235294,3.67843
1.356e-07,0.00784314,3.67843
1.36e-07,0.00784314,3.67843
1.364e-07,0.00784314,3.67843
1.368e-07,0.0392157,3.67843
1.372e-07,0.0392157,3.64706
1.376e-07,0.0392157,3.64706
1.38e-07,0.0705882,3.64706
1.384e-07,0.0705882,3.61569
1.388e-07,0.0705882,3.61569
1.392e-07,0.0705882,3.61569
1.396e-07,0.101961,3.61569
1.4e-07,0.101961,3.58431
1.404e-07,0.101961,3.58431
1.408e-07,0.101961,3.58431
1.412e-07,0.101961,3.55294
1.416e-07,0.0705882,3.55294
1.42e-07,0.0705882,3.55294
1.424e-07,0.0705882,3.55294
1.428e-07,0.0705882,3.52157
1.432e-07,0.0392157,3.52157
1.436e-07,0.0392157,3.52157
1.44e-07,0.00784314,3.4902
1.444e-07,0.00784314,3.4902
1.448e-07,-0.0235294,3.4902
1.452e-07,-0.0235294,3.4902
1.456e-07,-0.0235294,3.45882
1.46e-07,-0.054902,3.45882
1.464e-07,-0.054902,3.42745
1.468e-07,-0.054902,3.42745
1.472e-07,-0.0862745,3.39608
1.476e-07,-0.0862745,3.33333
1.48e-07,-0.0862745,3.27059
1.484e-07,-0.0862745,3.20784
1.488e-07,-0.0862745,3.11373
1.492e-07,-0.0862745,3.01961
1.496e-07,-0.0862745,2.86275
1.5e-07,-0.0862745,2.73725
1.504e-07,-0.054902,2.54902
1.508e-07,-0.054902,2.36078
1.512e-07,-0.054902,2.14118
1.516e-07,-0.054902,1.92157
1.52e-07,-0.054902,1.70196
1.524e-07,-0.0235294,1.51373
1.528e-07,-0.0235294,1.29412
1.532e-07,-0.0235294,1.07451
1.536e-07,-0.0235294,0.886275
1.54e-07,-0.0235294,0.666667
1.544e-07,-0.054902,0.509804
1.548e-07,-0.054902,0.321569
1.552e-07,-0.054902,0.164706
1.556e-07,-0.054902,0.00784314
1.56e-07,-0.054902,-0.117647
1.564e-07,-0.054902,-0.243137
1.568e-07,-0.054902,-0.337255
1.572e-07,-0.054902,-0.462745
1.576e-07,-0.054902,-0.52549
1.58e-07,-0.054902,-0.619608
1.584e-07,-0.0862745,-0.682353
1.588e-07,-0.0862745,-0.713725
1.592e-07,-0.0862745,-0.745098
1.596e-07,-0.0862745,-0.776471
1.6e-07,-0.0862745,-0.807843
1.604e-07,-0.117647,-0.807843
1.608e-07,-0.117647,-0.807843
1.612e-07,-0.14902,-0.776471
1.616e-07,-0.14902,-0.776471
1.62e-07,-0.14902,-0.745098
1.624e-07,-0.180392,-0.682353
1.628e-07,-0.180392,-0.65098
1.632e-07,-0.211765,-0.588235
1.636e-07,-0.211765,-0.52549
1.64e-07,-0.211765,-0.462745
1.644e-07,-0.243137,-0.368627
1.648e-07,-0.243137,-0.27451
1.652e-07,-0.243137,-0.180392
1.656e-07,-0.243137,-0.0862745
1.66e-07,-0.27451,0.00784314
1.664e-07,-0.27451,0.101961
1.668e-07,-0.27451,0.196078
1.672e-07,-0.27451,0.290196
1.676e-07,-0.27451,0.384314
1.68e-07,-0.27451,0.447059
1.684e-07,-0.27451,0.509804
1.688e-07,-0.27451,0.541176
1.692e-07,-0.27451,0.603922
1.696e-07,-0.27451,0.635294
1.7e-07,-0.243137,0.635294
1.704e-07,-0.243137,0.666667
1.708e-07,-0.211765,0.666667
1.712e-07,-0.180392,0.635294
1.716e-07,-0.14902,0.635294
1.72e-07,-0.117647,0.603922
1.724e-07,-0.117647,0.603922
1.728e-07,-0.0862745,0.572549
1.732e-07,-0.054902,0.541176
1.736e-07,-0.0235294,0.509804
1.74e-07,-0.0235294,0.478431
1.744e-07,0.00784314,0.447059
1.748e-07,0.0392157,0.415686
1.752e-07,0.0392157,0.384314
1.756e-07,0.0392157,0.352941
1.76e-07,0.0705882,0.321569
1.764e-07,0.0705882,0.290196
1.768e-07,0.0705882,0.258824
1.772e-07,0.0705882,0.227451
1.776e-07,0.0705882,0.196078
1.78e-07,0.101961,0.164706
1.784e-07,0.0705882,0.133333
1.788e-07,0.0705882,0.133333
1.792e-07,0.0705882,0.101961
1.796e-07,0.0705882,0.0705882
1.8e-07,0.0705882,0.0705882
1.804e-07,0.0392157,0.0392157
